_id,iso_code,continent,location,date,gdp_per_capita,handwashing_facilities,total_cases,total_cases_per_million,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,female_smokers,male_smokers
64d268a5c7e1b733c92e2bca,MWI,Africa,Malawi,22/05/2022,1095.042,8.704,85929,4211.108,2638,2166402,1596607,1139589,740,4.4,24.7
64d268a5c7e1b733c92e2bfb,MWI,Africa,Malawi,10/07/2022,1095.042,8.704,86734,4250.559,2647,3171945,2125294,1517989,21417,4.4,24.7
64d268a5c7e1b733c92e2c17,MWI,Africa,Malawi,07/08/2022,1095.042,8.704,87617,4293.832,2670,3810791,2469812,1932524,37788,4.4,24.7
64d268a5c7e1b733c92e2c33,MWI,Africa,Malawi,04/09/2022,1095.042,8.704,87901,4307.75,2678,4323160,3041539,2247799,37788,4.4,24.7
64d268a5c7e1b733c92e2c48,MWI,Africa,Malawi,25/09/2022,1095.042,8.704,88009,4313.042,2680,4575245,3231900,2496426,172419,4.4,24.7
64d268a5c7e1b733c92e2c56,MWI,Africa,Malawi,09/10/2022,1095.042,8.704,88041,4314.611,2682,5619203,3748590,2949082,197226,4.4,24.7
64d268a5c7e1b733c92e2c72,MWI,Africa,Malawi,06/11/2022,1095.042,8.704,88009,4313.042,2685,5752582,3827376,3019136,206825,4.4,24.7
64d268a5c7e1b733c92e2c79,MWI,Africa,Malawi,13/11/2022,1095.042,8.704,88009,4313.042,2685,5930743,3920784,3094056,509839,4.4,24.7
64d268a5c7e1b733c92e2cdb,MWI,Africa,Malawi,19/02/2023,1095.042,8.704,88543,4339.212,2686,7159342,4604195,3599016,808918,4.4,24.7
64d268a5c7e1b733c92e2ce9,MWI,Africa,Malawi,05/03/2023,1095.042,8.704,88605,4342.25,2686,7212459,4624515,3619337,841715,4.4,24.7
64d268a5c7e1b733c92e2cf7,MWI,Africa,Malawi,19/03/2023,1095.042,8.704,88613,4342.642,2686,7405348,4739457,3714037,907875,4.4,24.7
64d268a5c7e1b733c92e2d0c,MWI,Africa,Malawi,09/04/2023,1095.042,8.704,88620,4342.985,2686,7540975,4805678,3771031,960840,4.4,24.7
64d268a5c7e1b733c92e2d1a,MWI,Africa,Malawi,23/04/2023,1095.042,8.704,88625,4343.231,2686,7651179,4856085,3814632,1006704,4.4,24.7
64d268a5c7e1b733c92e2d28,MWI,Africa,Malawi,07/05/2023,1095.042,8.704,88638,4343.868,2686,8114454,5205668,4073415,1089448,4.4,24.7
64d268a5c7e1b733c92e2d36,MWI,Africa,Malawi,21/05/2023,1095.042,8.704,88638,4343.868,2686,8168028,5234809,4092667,1106940,4.4,24.7
64d268a5c7e1b733c92e2d52,MWI,Africa,Malawi,18/06/2023,1095.042,8.704,88674,4345.632,2686,8306224,5343858,4199954,1130407,4.4,24.7
64d268a5c7e1b733c92e2d60,MWI,Africa,Malawi,02/07/2023,1095.042,8.704,88739,4348.817,2686,8359717,5368688,4223762,1154619,4.4,24.7
64d268a5c7e1b733c92e3547,MDV,Asia,Maldives,16/11/2021,15183.616,95.803,90117,172045.33,247,761976,395195,361391,5390,2.1,55
64d268a5c7e1b733c92e3548,MDV,Asia,Maldives,17/11/2021,15183.616,95.803,90266,172329.791,248,762498,395233,361635,5630,2.1,55
64d268a5c7e1b733c92e3549,MDV,Asia,Maldives,18/11/2021,15183.616,95.803,90340,172471.067,248,763252,395302,361941,6009,2.1,55
64d268a5c7e1b733c92e354c,MDV,Asia,Maldives,21/11/2021,15183.616,95.803,90725,173206.083,248,764421,395373,362326,6722,2.1,55
64d268a5c7e1b733c92e354d,MDV,Asia,Maldives,22/11/2021,15183.616,95.803,90821,173389.36,248,765229,395419,362517,7293,2.1,55
64d268a5c7e1b733c92e354e,MDV,Asia,Maldives,23/11/2021,15183.616,95.803,90944,173624.183,248,766159,395470,362742,7947,2.1,55
64d268a5c7e1b733c92e3550,MDV,Asia,Maldives,25/11/2021,15183.616,95.803,91122,173964.009,248,767794,395586,363150,9058,2.1,55
64d268a5c7e1b733c92e3552,MDV,Asia,Maldives,27/11/2021,15183.616,95.803,91350,174399.291,248,768490,395622,363310,9558,2.1,55
64d268a5c7e1b733c92e3553,MDV,Asia,Maldives,28/11/2021,15183.616,95.803,91464,174616.932,248,769583,395672,363580,10331,2.1,55
64d268a5c7e1b733c92e3555,MDV,Asia,Maldives,30/11/2021,15183.616,95.803,91650,174972.031,250,772056,395781,364082,12193,2.1,55
64d268a5c7e1b733c92e3556,MDV,Asia,Maldives,01/12/2021,15183.616,95.803,91750,175162.944,251,772883,395807,364229,12847,2.1,55
64d268a5c7e1b733c92e3557,MDV,Asia,Maldives,02/12/2021,15183.616,95.803,91893,175435.951,251,774438,395879,364402,14157,2.1,55
64d268a5c7e1b733c92e3559,MDV,Asia,Maldives,04/12/2021,15183.616,95.803,92095,175821.595,253,775843,395907,364520,15416,2.1,55
64d268a5c7e1b733c92e355a,MDV,Asia,Maldives,05/12/2021,15183.616,95.803,92211,176043.055,254,776498,395956,364692,15850,2.1,55
64d268a5c7e1b733c92e355b,MDV,Asia,Maldives,06/12/2021,15183.616,95.803,92368,176342.789,255,777331,396004,364814,16513,2.1,55
64d268a5c7e1b733c92e355c,MDV,Asia,Maldives,07/12/2021,15183.616,95.803,92501,176596.703,255,778312,396066,365046,17200,2.1,55
64d268a5c7e1b733c92e355e,MDV,Asia,Maldives,09/12/2021,15183.616,95.803,92754,177079.714,255,780425,396146,365332,18947,2.1,55
64d268a5c7e1b733c92e3560,MDV,Asia,Maldives,11/12/2021,15183.616,95.803,93064,177671.545,256,781076,396162,365482,19432,2.1,55
64d268a5c7e1b733c92e3561,MDV,Asia,Maldives,12/12/2021,15183.616,95.803,93119,177776.547,258,781907,396207,365604,20096,2.1,55
64d268a5c7e1b733c92e3562,MDV,Asia,Maldives,13/12/2021,15183.616,95.803,93246,178019.007,258,782632,396254,365725,20653,2.1,55
64d268a5c7e1b733c92e3563,MDV,Asia,Maldives,14/12/2021,15183.616,95.803,93370,178255.74,258,783271,396288,365882,21101,2.1,55
64d268a5c7e1b733c92e3564,MDV,Asia,Maldives,15/12/2021,15183.616,95.803,93532,178565.019,259,783957,396322,366038,21597,2.1,55
64d268a5c7e1b733c92e3565,MDV,Asia,Maldives,16/12/2021,15183.616,95.803,93629,178750.205,259,784616,396358,366165,22093,2.1,55
64d268a5c7e1b733c92e3567,MDV,Asia,Maldives,18/12/2021,15183.616,95.803,93864,179198.851,259,784878,396369,366210,22299,2.1,55
64d268a5c7e1b733c92e3568,MDV,Asia,Maldives,19/12/2021,15183.616,95.803,93957,179376.401,259,785241,396410,366358,22473,2.1,55
64d268a5c7e1b733c92e3569,MDV,Asia,Maldives,20/12/2021,15183.616,95.803,94057,179567.314,260,785693,396452,366452,22789,2.1,55
64d268a5c7e1b733c92e356b,MDV,Asia,Maldives,22/12/2021,15183.616,95.803,94299,180029.324,260,786987,396511,366748,23728,2.1,55
64d268a5c7e1b733c92e356f,MDV,Asia,Maldives,26/12/2021,15183.616,95.803,94864,181107.984,261,787873,396635,367068,24170,2.1,55
64d268a5c7e1b733c92e3570,MDV,Asia,Maldives,27/12/2021,15183.616,95.803,95032,181428.719,261,788978,396681,367194,25103,2.1,55
64d268a5c7e1b733c92e3571,MDV,Asia,Maldives,28/12/2021,15183.616,95.803,95222,181791.454,262,789675,396745,367346,25584,2.1,55
64d268a5c7e1b733c92e3572,MDV,Asia,Maldives,29/12/2021,15183.616,95.803,95420,182169.462,262,790154,396779,367450,25925,2.1,55
64d268a5c7e1b733c92e3576,MDV,Asia,Maldives,02/01/2022,15183.616,95.803,96052,183376.034,262,790942,396822,367672,26448,2.1,55
64d268a5c7e1b733c92e3578,MDV,Asia,Maldives,04/01/2022,15183.616,95.803,96522,184273.327,263,791614,396882,367865,26867,2.1,55
64d268a5c7e1b733c92e3579,MDV,Asia,Maldives,05/01/2022,15183.616,95.803,96746,184700.973,263,791929,396916,367950,27063,2.1,55
64d268a5c7e1b733c92e357a,MDV,Asia,Maldives,06/01/2022,15183.616,95.803,97050,185281.349,264,792296,396941,368047,27308,2.1,55
64d268a5c7e1b733c92e357c,MDV,Asia,Maldives,08/01/2022,15183.616,95.803,97668,186461.193,264,792581,396954,368153,27474,2.1,55
64d268a5c7e1b733c92e357d,MDV,Asia,Maldives,09/01/2022,15183.616,95.803,98052,187194.3,264,792981,396981,368238,27762,2.1,55
64d268a5c7e1b733c92e357e,MDV,Asia,Maldives,10/01/2022,15183.616,95.803,98506,188061.046,264,793469,397033,368351,28085,2.1,55
64d268a5c7e1b733c92e3580,MDV,Asia,Maldives,12/01/2022,15183.616,95.803,99635,190216.457,264,794834,397123,368622,29089,2.1,55
64d268a5c7e1b733c92e3583,MDV,Asia,Maldives,15/01/2022,15183.616,95.803,102372,195441.754,265,798457,397179,368751,32527,2.1,55
64d268a5c7e1b733c92e3584,MDV,Asia,Maldives,16/01/2022,15183.616,95.803,103581,197749.896,265,801114,397211,368817,35086,2.1,55
64d268a5c7e1b733c92e3585,MDV,Asia,Maldives,17/01/2022,15183.616,95.803,105001,200460.865,265,803859,397248,368886,37725,2.1,55
64d268a5c7e1b733c92e3587,MDV,Asia,Maldives,19/01/2022,15183.616,95.803,108732,207583.84,265,809683,397330,369040,43313,2.1,55
64d268a5c7e1b733c92e358a,MDV,Asia,Maldives,22/01/2022,15183.616,95.803,114977,219506.375,269,815675,397382,369151,49142,2.1,55
64d268a5c7e1b733c92e358b,MDV,Asia,Maldives,23/01/2022,15183.616,95.803,117461,224248.661,270,819148,397421,369252,52475,2.1,55
64d268a5c7e1b733c92e358c,MDV,Asia,Maldives,24/01/2022,15183.616,95.803,120168,229416.684,270,822406,397457,369337,55612,2.1,55
64d268a5c7e1b733c92e358d,MDV,Asia,Maldives,25/01/2022,15183.616,95.803,122777,234397.611,271,825843,397483,369424,58936,2.1,55
64d268a5c7e1b733c92e358e,MDV,Asia,Maldives,26/01/2022,15183.616,95.803,125590,239768.002,272,829457,397504,369551,62402,2.1,55
64d268a5c7e1b733c92e3591,MDV,Asia,Maldives,29/01/2022,15183.616,95.803,133288,254464.507,274,837526,397586,369716,70224,2.1,55
64d268a5c7e1b733c92e3592,MDV,Asia,Maldives,30/01/2022,15183.616,95.803,136126,259882.627,275,840260,397615,369820,72825,2.1,55
64d268a5c7e1b733c92e3593,MDV,Asia,Maldives,31/01/2022,15183.616,95.803,138880,265140.379,276,843409,397642,369883,75884,2.1,55
64d268a5c7e1b733c92e3594,MDV,Asia,Maldives,01/02/2022,15183.616,95.803,141060,269302.288,277,846039,397683,369989,78367,2.1,55
64d268a5c7e1b733c92e3595,MDV,Asia,Maldives,02/02/2022,15183.616,95.803,143202,273391.651,278,849883,397740,370052,82091,2.1,55
64d268a5c7e1b733c92e3598,MDV,Asia,Maldives,05/02/2022,15183.616,95.803,148580,283658.968,281,855524,397761,370087,87676,2.1,55
64d268a5c7e1b733c92e3599,MDV,Asia,Maldives,06/02/2022,15183.616,95.803,150337,287013.314,283,859352,397804,370161,91387,2.1,55
64d268a5c7e1b733c92e359a,MDV,Asia,Maldives,07/02/2022,15183.616,95.803,151913,290022.108,284,863132,397826,370258,95048,2.1,55
64d268a5c7e1b733c92e359b,MDV,Asia,Maldives,08/02/2022,15183.616,95.803,153415,292889.625,285,866176,397851,370311,98014,2.1,55
64d268a5c7e1b733c92e359c,MDV,Asia,Maldives,09/02/2022,15183.616,95.803,154511,294982.035,286,869319,397872,370359,101088,2.1,55
64d268a5c7e1b733c92e359d,MDV,Asia,Maldives,10/02/2022,15183.616,95.803,155917,297666.276,287,872479,397920,370425,104134,2.1,55
64d268a5c7e1b733c92e359f,MDV,Asia,Maldives,12/02/2022,15183.616,95.803,158031,301702.183,288,875130,397937,370449,106744,2.1,55
64d268a5c7e1b733c92e35a0,MDV,Asia,Maldives,13/02/2022,15183.616,95.803,159061,303668.59,289,877141,397956,370515,108670,2.1,55
64d268a5c7e1b733c92e35a2,MDV,Asia,Maldives,15/02/2022,15183.616,95.803,161113,307586.131,289,881155,398010,370594,112551,2.1,55
64d268a5c7e1b733c92e35a4,MDV,Asia,Maldives,17/02/2022,15183.616,95.803,162974,311139.027,290,885373,398056,370688,116629,2.1,55
64d268a5c7e1b733c92e35a6,MDV,Asia,Maldives,19/02/2022,15183.616,95.803,164229,313534.989,290,887178,398072,370710,118396,2.1,55
64d268a5c7e1b733c92e35a8,MDV,Asia,Maldives,21/02/2022,15183.616,95.803,165729,316398.688,292,890729,398102,370824,121803,2.1,55
64d268a5c7e1b733c92e35a9,MDV,Asia,Maldives,22/02/2022,15183.616,95.803,166525,317918.358,292,892300,398119,370866,123315,2.1,55
64d268a5c7e1b733c92e35aa,MDV,Asia,Maldives,23/02/2022,15183.616,95.803,167496,319772.126,293,893668,398137,370887,124644,2.1,55
64d268a5c7e1b733c92e35ab,MDV,Asia,Maldives,24/02/2022,15183.616,95.803,168124,320971.061,294,895597,398168,370973,126456,2.1,55
64d268a5c7e1b733c92e35ad,MDV,Asia,Maldives,26/02/2022,15183.616,95.803,169148,322926.013,296,898055,398178,370987,128890,2.1,55
64d268a5c7e1b733c92e35ae,MDV,Asia,Maldives,27/02/2022,15183.616,95.803,169632,323850.034,297,899878,398197,371051,130630,2.1,55
64d268a5c7e1b733c92e35af,MDV,Asia,Maldives,28/02/2022,15183.616,95.803,170192,324919.148,297,902028,398214,371091,132723,2.1,55
64d268a5c7e1b733c92e35b0,MDV,Asia,Maldives,01/03/2022,15183.616,95.803,170655,325803.077,297,903380,398229,371132,134019,2.1,55
64d268a5c7e1b733c92e35b1,MDV,Asia,Maldives,02/03/2022,15183.616,95.803,171114,326679.369,297,904792,398243,371170,135379,2.1,55
64d268a5c7e1b733c92e35b2,MDV,Asia,Maldives,03/03/2022,15183.616,95.803,171649,327700.755,297,905827,398256,371198,136373,2.1,55
64d268a5c7e1b733c92e35b4,MDV,Asia,Maldives,05/03/2022,15183.616,95.803,172270,328886.326,297,906588,398262,371224,137102,2.1,55
64d268a5c7e1b733c92e35b5,MDV,Asia,Maldives,06/03/2022,15183.616,95.803,172576,329470.521,297,907909,398275,371261,138373,2.1,55
64d268a5c7e1b733c92e35b6,MDV,Asia,Maldives,07/03/2022,15183.616,95.803,173064,330402.178,297,908800,398281,371291,139228,2.1,55
64d268a5c7e1b733c92e35b7,MDV,Asia,Maldives,08/03/2022,15183.616,95.803,173337,330923.371,297,909494,398293,371327,139874,2.1,55
64d268a5c7e1b733c92e35b8,MDV,Asia,Maldives,09/03/2022,15183.616,95.803,173666,331551.476,297,910281,398305,371359,140617,2.1,55
64d268a5c7e1b733c92e35b9,MDV,Asia,Maldives,10/03/2022,15183.616,95.803,173991,332171.944,297,911964,398315,371410,142239,2.1,55
64d268a5c7e1b733c92e35bb,MDV,Asia,Maldives,12/03/2022,15183.616,95.803,174367,332889.778,297,913264,398348,371439,143477,2.1,55
64d268a5c7e1b733c92e35c9,MDV,Asia,Maldives,26/03/2022,15183.616,95.803,177000,337916.525,298,936858,398459,383601,154798,2.1,55
64d268a5c7e1b733c92e35d0,MDV,Asia,Maldives,02/04/2022,15183.616,95.803,177665,339186.098,298,939139,398525,383768,156846,2.1,55
64d268a5c7e1b733c92e35d7,MDV,Asia,Maldives,09/04/2022,15183.616,95.803,178313,340423.217,298,939643,398539,383809,157295,2.1,55
64d268a5c7e1b733c92e35de,MDV,Asia,Maldives,16/04/2022,15183.616,95.803,178883,341511.422,298,940433,398557,383876,158000,2.1,55
64d268a5c7e1b733c92e35e6,MDV,Asia,Maldives,24/04/2022,15183.616,95.803,179200,342116.617,298,941070,398579,383925,158566,2.1,55
64d268a5c7e1b733c92e35f5,MDV,Asia,Maldives,09/05/2022,15183.616,95.803,179515,342717.994,298,942138,398615,384016,159507,2.1,55
64d268a5c7e1b733c92e3609,MDV,Asia,Maldives,29/05/2022,15183.616,95.803,179765,343195.278,298,943776,398682,384183,160911,2.1,55
64d268a5c7e1b733c92e3611,MDV,Asia,Maldives,06/06/2022,15183.616,95.803,179874,343403.373,299,944563,398727,384274,161562,2.1,55
64d268a5c7e1b733c92e3618,MDV,Asia,Maldives,13/06/2022,15183.616,95.803,180041,343722.198,299,945036,398751,384347,161938,2.1,55
64d268a5c7e1b733c92e361f,MDV,Asia,Maldives,20/06/2022,15183.616,95.803,180722,345022.318,300,945800,398793,384421,162586,2.1,55
64d268a5c7e1b733c92e3634,MDV,Asia,Maldives,11/07/2022,15183.616,95.803,183491,350308.707,307,948663,398949,384648,165066,2.1,55
64d268a5c7e1b733c92e363b,MDV,Asia,Maldives,18/07/2022,15183.616,95.803,183908,351104.815,307,948913,398958,384663,165292,2.1,55
64d268a5c7e1b733c92e3642,MDV,Asia,Maldives,25/07/2022,15183.616,95.803,184302,351857.014,307,949382,398984,384715,165683,2.1,55
64d268a5c7e1b733c92e3649,MDV,Asia,Maldives,01/08/2022,15183.616,95.803,184485,352206.385,307,949602,398995,384747,165860,2.1,55
64d268a5c7e1b733c92e3650,MDV,Asia,Maldives,08/08/2022,15183.616,95.803,184591,352408.753,307,949887,399025,384787,166075,2.1,55
64d268a5c7e1b733c92e3657,MDV,Asia,Maldives,15/08/2022,15183.616,95.803,184689,352595.848,307,950693,399076,384917,166700,2.1,55
64d268a5c7e1b733c92e3674,MDV,Asia,Maldives,13/09/2022,15183.616,95.803,184966,353124.678,308,950776,399083,384935,166758,2.1,55
64d268a5c7e1b733c92e3681,MDV,Asia,Maldives,26/09/2022,15183.616,95.803,185042,353269.772,308,950888,399102,384963,166823,2.1,55
64d268a5c7e1b733c92e3689,MDV,Asia,Maldives,04/10/2022,15183.616,95.803,185082,353346.137,308,951066,399117,384986,166963,2.1,55
64d268a5c7e1b733c92e368f,MDV,Asia,Maldives,10/10/2022,15183.616,95.803,185125,353428.23,308,951141,399120,385002,167019,2.1,55
64d268a5c7e1b733c92e3696,MDV,Asia,Maldives,17/10/2022,15183.616,95.803,185194,353559.96,308,951199,399126,385014,167059,2.1,55
64d268a5c7e1b733c92e36b2,MDV,Asia,Maldives,14/11/2022,15183.616,95.803,185549,354237.702,310,951348,399143,385060,167145,2.1,55
64d268a5c7e1b733c92e36b9,MDV,Asia,Maldives,21/11/2022,15183.616,95.803,185584,354304.522,311,951380,399145,385069,167166,2.1,55
64d268a5c7e1b733c92e36c0,MDV,Asia,Maldives,28/11/2022,15183.616,95.803,185618,354369.432,311,951398,399146,385076,167176,2.1,55
64d268a5c7e1b733c92e36d5,MDV,Asia,Maldives,19/12/2022,15183.616,95.803,185666,354461.071,311,951419,399151,385081,167187,2.1,55
64d268a5c7e1b733c92e370c,MDV,Asia,Maldives,12/02/2023,15183.616,95.803,185723,354569.891,311,951511,399225,385099,167187,2.1,55
64d268a5c7e1b733c92e371b,MDV,Asia,Maldives,27/02/2023,15183.616,95.803,185732,354587.074,311,951578,399263,385112,167203,2.1,55
64d268a5c7e1b733c92e3730,MDV,Asia,Maldives,20/03/2023,15183.616,95.803,185755,354630.984,311,951645,399283,385135,167227,2.1,55
64d268a5c7e1b733c92e3745,MDV,Asia,Maldives,10/04/2023,15183.616,95.803,185894,354896.353,311,951660,399285,385146,167229,2.1,55
64d268a5c7e1b733c92e3760,MDV,Asia,Maldives,07/05/2023,15183.616,95.803,186526,356102.925,314,951742,399304,385160,167278,2.1,55
64d268a5c7e1b733c92e3772,MDV,Asia,Maldives,25/05/2023,15183.616,95.803,186625,356291.929,315,951764,399308,385167,167289,2.1,55
64d268a5c7e1b733c92e5ed4,MEX,North America,Mexico,06/05/2022,17336.469,87.847,5779429,45327.39,325986,201861103,85904997,79947470,48258084,6.9,21.4
64d268a5c7e1b733c92e5edb,MEX,North America,Mexico,13/05/2022,17336.469,87.847,5784188,45364.714,326027,205629496,85923271,79947470,52940036,6.9,21.4
64d268a5c7e1b733c92e5ee2,MEX,North America,Mexico,20/05/2022,17336.469,87.847,5791123,45419.105,326058,206941649,86858994,79947470,53001421,6.9,21.4
64d268a5c7e1b733c92e5ef0,MEX,North America,Mexico,03/06/2022,17336.469,87.847,5818620,45634.761,326131,208630697,88047653,79947470,53063583,6.9,21.4
64d268a5c7e1b733c92e5ef7,MEX,North America,Mexico,10/06/2022,17336.469,87.847,5847294,45859.648,326167,208765211,88207004,79947470,53077125,6.9,21.4
64d268a5c7e1b733c92e5efe,MEX,North America,Mexico,17/06/2022,17336.469,87.847,5894834,46232.498,326232,209030212,88302201,79947470,53110007,6.9,21.4
64d268a5c7e1b733c92e5f05,MEX,North America,Mexico,24/06/2022,17336.469,87.847,5975350,46863.976,326337,209179257,88336802,79947470,53157386,6.9,21.4
64d268a5c7e1b733c92e5f13,MEX,North America,Mexico,08/07/2022,17336.469,87.847,6296179,49380.2,326774,209673612,90320224,79947470,56611084,6.9,21.4
64d268a5c7e1b733c92e5f21,MEX,North America,Mexico,22/07/2022,17336.469,87.847,6705564,52590.959,327872,209673612,92333818,79947470,56677145,6.9,21.4
64d268a5c7e1b733c92e5f2f,MEX,North America,Mexico,05/08/2022,17336.469,87.847,6938780,54420.045,329109,209673612,94045513,79947470,56771604,6.9,21.4
64d268a5c7e1b733c92e5f36,MEX,North America,Mexico,12/08/2022,17336.469,87.847,7000610,54904.971,329586,209673612,94736020,79947470,56800006,6.9,21.4
64d268a5c7e1b733c92e5f3d,MEX,North America,Mexico,19/08/2022,17336.469,87.847,7039136,55207.126,329927,209673612,95128554,79947470,56898775,6.9,21.4
64d268a5c7e1b733c92e5f44,MEX,North America,Mexico,26/08/2022,17336.469,87.847,7065082,55410.617,330173,209673612,96023760,79947470,56938756,6.9,21.4
64d268a5c7e1b733c92e5f4b,MEX,North America,Mexico,02/09/2022,17336.469,87.847,7083061,55551.625,330344,209673612,96372242,79947470,56968034,6.9,21.4
64d268a5c7e1b733c92e5f59,MEX,North America,Mexico,16/09/2022,17336.469,87.847,7106322,55734.058,330565,209673612,97018292,79947470,57014052,6.9,21.4
64d268a5c7e1b733c92e5f6e,MEX,North America,Mexico,07/10/2022,17336.469,87.847,7123157,55866.093,330739,223158993,97179493,81849962,57014052,6.9,21.4
64d268a6c7e1b733c92e6977,MDA,Europe,Moldova,21/08/2022,5189.972,86.979,561196,171462.634,11693,2229252,1099642,1069467,361564,5.9,44.6
64d268a6c7e1b733c92e6993,MDA,Europe,Moldova,18/09/2022,5189.972,86.979,587023,179353.576,11821,2241785,1101302,1071341,370563,5.9,44.6
64d268a6c7e1b733c92e69cb,MDA,Europe,Moldova,13/11/2022,5189.972,86.979,594070,181506.652,11900,2257287,1103268,1073162,382278,5.9,44.6
64d268a6c7e1b733c92e69e0,MDA,Europe,Moldova,04/12/2022,5189.972,86.979,594980,181784.685,11918,2266205,1104450,1073914,389262,5.9,44.6
64d268a6c7e1b733c92e6a03,MDA,Europe,Moldova,08/01/2023,5189.972,86.979,596822,182347.472,11936,2274620,1105617,1075068,395356,5.9,44.6
64d268a6c7e1b733c92e6a11,MDA,Europe,Moldova,22/01/2023,5189.972,86.979,597981,182701.582,11950,2276473,1106068,1075464,396362,5.9,44.6
64d268a6c7e1b733c92e6a1f,MDA,Europe,Moldova,05/02/2023,5189.972,86.979,599486,183161.406,11957,2278699,1106705,1075874,397541,5.9,44.6
64d268a6c7e1b733c92e6a49,MDA,Europe,Moldova,19/03/2023,5189.972,86.979,616259,188286.073,12048,2284353,1108063,1077327,400384,5.9,44.6
64d268a6c7e1b733c92e6a5e,MDA,Europe,Moldova,09/04/2023,5189.972,86.979,619425,189253.384,12100,2286261,1108391,1077905,401386,5.9,44.6
64d268a6c7e1b733c92e6a81,MDA,Europe,Moldova,14/05/2023,5189.972,86.979,620519,189587.634,12118,2287894,1108735,1078250,402330,5.9,44.6
64d268a6c7e1b733c92e6a9d,MDA,Europe,Moldova,11/06/2023,5189.972,86.979,620685,189638.352,12124,2288948,1108879,1078505,402985,5.9,44.6
64d268a6c7e1b733c92e72b6,MNG,Asia,Mongolia,15/12/2021,11840.846,71.18,685114,201600.589,1968,5246981,2263912,2159006,824063,5.5,46.5
64d268a6c7e1b733c92e72bd,MNG,Asia,Mongolia,22/12/2021,11840.846,71.18,689432,202871.197,1978,5296465,2264962,2161328,870175,5.5,46.5
64d268a6c7e1b733c92e72be,MNG,Asia,Mongolia,23/12/2021,11840.846,71.18,689662,202938.877,1980,5303769,2265155,2161678,876936,5.5,46.5
64d268a6c7e1b733c92e72bf,MNG,Asia,Mongolia,24/12/2021,11840.846,71.18,689972,203030.097,1981,5313055,2265391,2162201,885463,5.5,46.5
64d268a6c7e1b733c92e72c0,MNG,Asia,Mongolia,25/12/2021,11840.846,71.18,690677,203237.549,1981,5321817,2265616,2162721,893480,5.5,46.5
64d268a6c7e1b733c92e72c2,MNG,Asia,Mongolia,27/12/2021,11840.846,71.18,691355,203437.056,1981,5325526,2265683,2162885,896958,5.5,46.5
64d268a6c7e1b733c92e72c3,MNG,Asia,Mongolia,28/12/2021,11840.846,71.18,691786,203563.882,1981,5332165,2265849,2163214,903102,5.5,46.5
64d268a6c7e1b733c92e72c4,MNG,Asia,Mongolia,29/12/2021,11840.846,71.18,692028,203635.092,1985,5337594,2265951,2163528,908115,5.5,46.5
64d268a6c7e1b733c92e72c6,MNG,Asia,Mongolia,31/12/2021,11840.846,71.18,693119,203956.128,1986,5340605,2265984,2163572,911049,5.5,46.5
64d268a6c7e1b733c92e72c7,MNG,Asia,Mongolia,01/01/2022,11840.846,71.18,693546,204081.777,1987,5346343,2266150,2164097,916096,5.5,46.5
64d268a6c7e1b733c92e72ca,MNG,Asia,Mongolia,04/01/2022,11840.846,71.18,695941,204786.526,1992,5350066,2266225,2164363,919478,5.5,46.5
64d268a6c7e1b733c92e72cb,MNG,Asia,Mongolia,05/01/2022,11840.846,71.18,697810,205336.495,1994,5353583,2266323,2164579,922681,5.5,46.5
64d268a6c7e1b733c92e72cc,MNG,Asia,Mongolia,06/01/2022,11840.846,71.18,699811,205925.306,1995,5357450,2266446,2164820,926184,5.5,46.5
64d268a6c7e1b733c92e72cd,MNG,Asia,Mongolia,07/01/2022,11840.846,71.18,702164,206617.696,1997,5362315,2266748,2165862,929705,5.5,46.5
64d268a6c7e1b733c92e72ce,MNG,Asia,Mongolia,08/01/2022,11840.846,71.18,703592,207037.897,1997,5367157,2266911,2166126,934120,5.5,46.5
64d268a6c7e1b733c92e72cf,MNG,Asia,Mongolia,09/01/2022,11840.846,71.18,705986,207742.352,2001,5369265,2266964,2166235,936066,5.5,46.5
64d268a6c7e1b733c92e72d0,MNG,Asia,Mongolia,10/01/2022,11840.846,71.18,709429,208755.484,2001,5370194,2266992,2166296,936906,5.5,46.5
64d268a6c7e1b733c92e72d1,MNG,Asia,Mongolia,11/01/2022,11840.846,71.18,712651,209703.585,2003,5374811,2267136,2166556,941119,5.5,46.5
64d268a6c7e1b733c92e72d2,MNG,Asia,Mongolia,12/01/2022,11840.846,71.18,715261,210471.599,2006,5380649,2267296,2166817,946536,5.5,46.5
64d268a6c7e1b733c92e72d3,MNG,Asia,Mongolia,13/01/2022,11840.846,71.18,721541,212319.542,2009,5387539,2267482,2167156,952901,5.5,46.5
64d268a6c7e1b733c92e72d4,MNG,Asia,Mongolia,14/01/2022,11840.846,71.18,729889,214776.012,2011,5389933,2267546,2167267,955120,5.5,46.5
64d268a6c7e1b733c92e72d6,MNG,Asia,Mongolia,16/01/2022,11840.846,71.18,741682,218246.202,2013,5403042,2267934,2168053,967055,5.5,46.5
64d268a6c7e1b733c92e72d7,MNG,Asia,Mongolia,17/01/2022,11840.846,71.18,747322,219905.82,2016,5404572,2267969,2168125,968478,5.5,46.5
64d268a6c7e1b733c92e72d8,MNG,Asia,Mongolia,18/01/2022,11840.846,71.18,756393,222575.038,2016,5411741,2268196,2168532,975013,5.5,46.5
