_id,iso_code,continent,location,date,new_deaths,total_cases_per_million,median_age,aged_65_older,gdp_per_capita,handwashing_facilities,new_tests_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,extreme_poverty,female_smokers,male_smokers,hosp_patients_per_million,excess_mortality_cumulative_absolute,weekly_icu_admissions_per_million
64d29d73c7e1b733c93094f6,AUS,Oceania,Australia,07/01/2022,48,297089.552,37.9,15.504,44648.71,,,60307995,,,16280641,0.5,13,16.5,127.171,,
64d29d73c7e1b733c93094f7,AUS,Oceania,Australia,10/01/2022,0,377916.188,37.9,15.504,44648.71,,,,,,,0.5,13,16.5,59.708,,
64d29d73c7e1b733c93094f8,AUS,Oceania,Australia,01/01/2023,372,412017.805,37.9,15.504,44648.71,,,,,,,0.5,13,16.5,140.006,22611.104,
64d29d73c7e1b733c93094f9,AUS,Oceania,Australia,04/01/2023,0,425129.071,37.9,15.504,44648.71,,,,,,,0.5,13,16.5,59.861,,
64d29d73c7e1b733c93094fa,AUS,Oceania,Australia,07/01/2023,0,440460.916,37.9,15.504,44648.71,,,,,,,0.5,13,16.5,73.116,,
64d29d73c7e1b733c93094fb,AUT,Europe,Austria,04/01/2020,18,756.632,44.4,19.202,45436.686,,,,,,,0.7,28.4,30.9,119.804,,
64d29d73c7e1b733c93094fc,AUT,Europe,Austria,07/01/2020,1,1617.855,44.4,19.202,45436.686,,6040,,,,,0.7,28.4,30.9,8.278,,
64d29d73c7e1b733c93094fd,AUT,Europe,Austria,10/01/2020,6,4671.677,44.4,19.202,45436.686,,18399,,,,,0.7,28.4,30.9,55.148,,
64d29d73c7e1b733c93094fe,AUT,Europe,Austria,01/01/2021,78,39750.92,44.4,19.202,45436.686,,6702,,,,,0.7,28.4,30.9,250.906,,
64d29d73c7e1b733c93094ff,AUT,Europe,Austria,04/01/2021,33,59951.114,44.4,19.202,45436.686,,319968,,,,,0.7,28.4,30.9,257.17,,
64d29d73c7e1b733c9309500,AUT,Europe,Austria,07/01/2021,5,71684.95,44.4,19.202,45436.686,,372421,,,,,0.7,28.4,30.9,18.457,,
64d29d73c7e1b733c9309501,AUT,Europe,Austria,10/01/2021,8,82152.065,44.4,19.202,45436.686,,348718,11148412,5847952,5528283,87687,0.7,28.4,30.9,94.859,,
64d29d73c7e1b733c9309502,AUT,Europe,Austria,01/01/2022,30,141877.443,44.4,19.202,45436.686,,569157,,,,,0.7,28.4,30.9,111.19,,
64d29d73c7e1b733c9309503,AUT,Europe,Austria,04/01/2022,50,430604.689,44.4,19.202,45436.686,,466401,18310588,6869917,6635202,5108707,0.7,28.4,30.9,348.225,,
64d29d73c7e1b733c9309504,AUT,Europe,Austria,07/01/2022,6,497506.661,44.4,19.202,45436.686,,,18647304,6881663,6660627,5256626,0.7,28.4,30.9,97.32,,
64d29d73c7e1b733c9309505,AUT,Europe,Austria,10/01/2022,7,573572.112,44.4,19.202,45436.686,,,,,,,0.7,28.4,30.9,166.562,,
64d29d73c7e1b733c9309506,AUT,Europe,Austria,01/01/2023,10,638178.683,44.4,19.202,45436.686,,,,,,,0.7,28.4,30.9,136.247,23488.197,
64d29d73c7e1b733c9309507,AUT,Europe,Austria,04/01/2023,4,675012.028,44.4,19.202,45436.686,,,,,,,0.7,28.4,30.9,97.543,,
64d29d73c7e1b733c9309508,AUT,Europe,Austria,07/01/2023,0,680262.588,44.4,19.202,45436.686,,,,,,,0.7,28.4,30.9,,,
64d29d73c7e1b733c9309509,AZE,Asia,Azerbaijan,04/01/2020,0,26.356,32.4,6.018,15847.419,83.241,,,,,,,0.3,42.5,,,
64d29d73c7e1b733c930950a,AZE,Asia,Azerbaijan,07/01/2020,8,1638.142,32.4,6.018,15847.419,83.241,,,,,,,0.3,42.5,,,
64d29d73c7e1b733c930950b,AZE,Asia,Azerbaijan,10/01/2020,2,3873.209,32.4,6.018,15847.419,83.241,,,,,,,0.3,42.5,,,
64d29d73c7e1b733c930950c,AZE,Asia,Azerbaijan,01/01/2021,34,21011.234,32.4,6.018,15847.419,83.241,,,,,,,0.3,42.5,,,
64d29d73c7e1b733c930950d,AZE,Asia,Azerbaijan,04/01/2021,29,25266.56,32.4,6.018,15847.419,83.241,,856363,558485,297878,,,0.3,42.5,,,
64d29d73c7e1b733c930950e,AZE,Asia,Azerbaijan,07/01/2021,1,32442.988,32.4,6.018,15847.419,83.241,7440,3597108,2256816,1340292,,,0.3,42.5,,,
64d29d73c7e1b733c930950f,AZE,Asia,Azerbaijan,10/01/2021,12,46717.354,32.4,6.018,15847.419,83.241,10882,8623360,4778843,3844517,,,0.3,42.5,,,
64d29d73c7e1b733c9309510,AZE,Asia,Azerbaijan,01/01/2022,12,59561.919,32.4,6.018,15847.419,83.241,9352,11346243,5169392,4676580,1500271,,0.3,42.5,,,
64d29d73c7e1b733c9309511,AZE,Asia,Azerbaijan,04/01/2022,1,76455.497,32.4,6.018,15847.419,83.241,4287,,,,,,0.3,42.5,,,
64d29d73c7e1b733c9309512,AZE,Asia,Azerbaijan,07/01/2022,0,76584.961,32.4,6.018,15847.419,83.241,,13768446,5355145,4854038,3309825,,0.3,42.5,,,
64d29d73c7e1b733c9309513,AZE,Asia,Azerbaijan,10/01/2022,4,79304.288,32.4,6.018,15847.419,83.241,,,,,,,0.3,42.5,,,
64d29d73c7e1b733c9309514,AZE,Asia,Azerbaijan,01/01/2023,0,79783.238,32.4,6.018,15847.419,83.241,,,,,,,0.3,42.5,,,
64d29d73c7e1b733c9309515,AZE,Asia,Azerbaijan,04/01/2023,0,80104.05,32.4,6.018,15847.419,83.241,,,,,,,0.3,42.5,,,
64d29d73c7e1b733c9309516,AZE,Asia,Azerbaijan,07/01/2023,0,80317.796,32.4,6.018,15847.419,83.241,,,,,,,0.3,42.5,,,
64d29d73c7e1b733c9309517,BHS,North America,Bahamas,04/01/2020,0,34.147,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c9309518,BHS,North America,Bahamas,07/01/2020,0,253.665,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c9309519,BHS,North America,Bahamas,10/01/2020,4,9810.019,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c930951a,BHS,North America,Bahamas,01/01/2021,0,19198.076,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c930951b,BHS,North America,Bahamas,04/01/2021,0,22295.72,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c930951c,BHS,North America,Bahamas,07/01/2021,0,30974.002,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c930951d,BHS,North America,Bahamas,10/01/2021,2,51498.943,34.3,8.996,27717.847,,428,207784,124207,88265,,,3.1,20.4,,,
64d29d73c7e1b733c930951e,BHS,North America,Bahamas,01/01/2022,0,60967.489,34.3,8.996,27717.847,,658,,,,,,3.1,20.4,,,
64d29d73c7e1b733c930951f,BHS,North America,Bahamas,04/01/2022,0,81180.227,34.3,8.996,27717.847,,247,,,,,,3.1,20.4,,,
64d29d73c7e1b733c9309520,BHS,North America,Bahamas,07/01/2022,0,87746.257,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c9309521,BHS,North America,Bahamas,10/01/2022,0,90985.368,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c9309522,BHS,North America,Bahamas,01/01/2023,0,91443.917,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c9309523,BHS,North America,Bahamas,04/01/2023,0,91443.917,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c9309524,BHS,North America,Bahamas,07/01/2023,0,92890.297,34.3,8.996,27717.847,,,,,,,,3.1,20.4,,,
64d29d73c7e1b733c9309525,BHR,Asia,Bahrain,04/01/2020,0,385.128,32.4,2.372,43290.705,,1031,,,,,,5.8,37.6,,,
64d29d73c7e1b733c9309526,BHR,Asia,Bahrain,07/01/2020,3,18175.063,32.4,2.372,43290.705,,8602,,,,,,5.8,37.6,,,
64d29d73c7e1b733c9309527,BHR,Asia,Bahrain,10/01/2020,5,48133.555,32.4,2.372,43290.705,,8747,,,,,,5.8,37.6,,,
64d29d73c7e1b733c9309528,BHR,Asia,Bahrain,01/01/2021,0,62948.425,32.4,2.372,43290.705,,9364,59351,59351,,,,5.8,37.6,,,
64d29d73c7e1b733c9309529,BHR,Asia,Bahrain,04/01/2021,4,98112.6,32.4,2.372,43290.705,,16598,775196,517603,257593,,,5.8,37.6,,,
64d29d73c7e1b733c930952a,BHR,Asia,Bahrain,07/01/2021,1,180559.923,32.4,2.372,43290.705,,12496,2128340,1059186,991125,,,5.8,37.6,,,
64d29d73c7e1b733c930952b,BHR,Asia,Bahrain,10/01/2021,0,186829.294,32.4,2.372,43290.705,,15914,2594634,1165374,1119996,,,5.8,37.6,,,
64d29d73c7e1b733c930952c,BHR,Asia,Bahrain,01/01/2022,0,191587.36,32.4,2.372,43290.705,,21320,3229937,1203427,1178471,848039,,5.8,37.6,,,
64d29d73c7e1b733c930952d,BHR,Asia,Bahrain,04/01/2022,1,376616.672,32.4,2.372,43290.705,,5541,,,,,,5.8,37.6,,,
64d29d73c7e1b733c930952e,BHR,Asia,Bahrain,07/01/2022,0,425105.469,32.4,2.372,43290.705,,,3454217,1238413,1223091,992713,,5.8,37.6,,,
64d29d73c7e1b733c930952f,BHR,Asia,Bahrain,10/01/2022,0,462261.851,32.4,2.372,43290.705,,,3471134,1240615,1226055,1004464,,5.8,37.6,,,
64d29d73c7e1b733c9309530,BHR,Asia,Bahrain,01/01/2023,0,473167.024,32.4,2.372,43290.705,,,,,,,,5.8,37.6,,,
64d29d73c7e1b733c9309531,BHR,Asia,Bahrain,04/01/2023,0,473167.024,32.4,2.372,43290.705,,,,,,,,5.8,37.6,,,
64d29d73c7e1b733c9309532,BHR,Asia,Bahrain,07/01/2023,0,473167.024,32.4,2.372,43290.705,,,,,,,,5.8,37.6,,,
64d29d73c7e1b733c9309533,BGD,Asia,Bangladesh,04/01/2020,1,0.315,27.5,5.098,3523.984,34.808,,,,,,14.8,1,44.7,,,
64d29d73c7e1b733c9309534,BGD,Asia,Bangladesh,07/01/2020,41,871.904,27.5,5.098,3523.984,34.808,17699,,,,,14.8,1,44.7,,,
64d29d73c7e1b733c9309535,BGD,Asia,Bangladesh,10/01/2020,21,2132.103,27.5,5.098,3523.984,34.808,11934,,,,,14.8,1,44.7,,,
64d29d73c7e1b733c9309536,BGD,Asia,Bangladesh,01/01/2021,17,3005.496,27.5,5.098,3523.984,34.808,12908,,,,,14.8,1,44.7,,,
64d29d73c7e1b733c9309537,BGD,Asia,Bangladesh,04/01/2021,59,3608.722,27.5,5.098,3523.984,34.808,26291,5412691,5412691,,,14.8,1,44.7,,,
64d29d73c7e1b733c9309538,BGD,Asia,Bangladesh,07/01/2021,143,5383.367,27.5,5.098,3523.984,34.808,29359,,,,,14.8,1,44.7,,,
64d29d73c7e1b733c9309539,BGD,Asia,Bangladesh,10/01/2021,21,9093.937,27.5,5.098,3523.984,34.808,25264,49559691,32688608,16871083,,14.8,1,44.7,,,
64d29d73c7e1b733c930953a,BGD,Asia,Bangladesh,01/01/2022,4,9264.225,27.5,5.098,3523.984,34.808,18678,,,,,14.8,1,44.7,,,
64d29d73c7e1b733c930953b,BGD,Asia,Bangladesh,04/01/2022,0,11400.779,27.5,5.098,3523.984,34.808,2066,,,,,14.8,1,44.7,,,
64d29d73c7e1b733c930953c,BGD,Asia,Bangladesh,07/01/2022,5,11541.118,27.5,5.098,3523.984,34.808,,,,,,14.8,1,44.7,,,
64d29d73c7e1b733c930953d,BGD,Asia,Bangladesh,10/01/2022,5,11833.168,27.5,5.098,3523.984,34.808,,303634786,132068293,122539640,49494512,14.8,1,44.7,,,
64d29d73c7e1b733c930953e,BGD,Asia,Bangladesh,01/01/2023,0,11900.141,27.5,5.098,3523.984,34.808,,334842984,149140663,125670627,60611619,14.8,1,44.7,,,
64d29d73c7e1b733c930953f,BGD,Asia,Bangladesh,04/01/2023,0,11905.341,27.5,5.098,3523.984,34.808,,,,,,14.8,1,44.7,,,
64d29d73c7e1b733c9309540,BGD,Asia,Bangladesh,07/01/2023,0,11932.375,27.5,5.098,3523.984,34.808,,359643422,151381502,141216430,67627032,14.8,1,44.7,,,
64d29d73c7e1b733c9309541,BRB,North America,Barbados,04/01/2020,0,117.168,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c9309542,BRB,North America,Barbados,07/01/2020,0,344.404,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c9309543,BRB,North America,Barbados,10/01/2020,0,674.606,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c9309544,BRB,North America,Barbados,01/01/2021,0,1320.807,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c9309545,BRB,North America,Barbados,04/01/2021,1,12931.126,39.8,14.952,16978.068,88.469,,63735,63735,,,,1.9,14.5,,,
64d29d73c7e1b733c9309546,BRB,North America,Barbados,07/01/2021,0,14489.821,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c9309547,BRB,North America,Barbados,10/01/2021,0,29043.551,39.8,14.952,16978.068,88.469,,243817,137138,106679,,,1.9,14.5,,,
64d29d73c7e1b733c9309548,BRB,North America,Barbados,01/01/2022,0,101421.643,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c9309549,BRB,North America,Barbados,04/01/2022,43,209766.87,39.8,14.952,16978.068,88.469,934,,,,,,1.9,14.5,,,
64d29d73c7e1b733c930954a,BRB,North America,Barbados,07/01/2022,3,298584.038,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c930954b,BRB,North America,Barbados,10/01/2022,1,364095.354,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c930954c,BRB,North America,Barbados,01/01/2023,0,374636.956,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c930954d,BRB,North America,Barbados,04/01/2023,0,379192.319,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c930954e,BRB,North America,Barbados,07/01/2023,0,382728.674,39.8,14.952,16978.068,88.469,,,,,,,1.9,14.5,,,
64d29d73c7e1b733c930954f,BLR,Europe,Belarus,04/01/2020,2,20.136,40.3,14.799,17167.967,,1071,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309550,BLR,Europe,Belarus,07/01/2020,5,6514.765,40.3,14.799,17167.967,,16577,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309551,BLR,Europe,Belarus,10/01/2020,5,8246.603,40.3,14.799,17167.967,,14732,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309552,BLR,Europe,Belarus,01/01/2021,10,20375.972,40.3,14.799,17167.967,,19258,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309553,BLR,Europe,Belarus,04/01/2021,10,33750.234,40.3,14.799,17167.967,,16574,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309554,BLR,Europe,Belarus,07/01/2021,11,43753.637,40.3,14.799,17167.967,,15968,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309555,BLR,Europe,Belarus,10/01/2021,14,56432.982,40.3,14.799,17167.967,,32498,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309556,BLR,Europe,Belarus,01/01/2022,17,73320.737,40.3,14.799,17167.967,,16897,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309557,BLR,Europe,Belarus,04/01/2022,9,100966.066,40.3,14.799,17167.967,,11246,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309558,BLR,Europe,Belarus,07/01/2022,0,103080.392,40.3,14.799,17167.967,,,,,,,,10.5,46.1,,,
64d29d73c7e1b733c9309559,BLR,Europe,Belarus,10/01/2022,0,104251.871,40.3,14.799,17167.967,,,,,,,,10.5,46.1,,,
64d29d73c7e1b733c930955a,BLR,Europe,Belarus,01/01/2023,0,104251.871,40.3,14.799,17167.967,,,,,,,,10.5,46.1,,,
64d29d73c7e1b733c930955b,BLR,Europe,Belarus,04/01/2023,0,104251.871,40.3,14.799,17167.967,,,,,,,,10.5,46.1,,,
64d29d73c7e1b733c930955c,BLR,Europe,Belarus,07/01/2023,0,104251.871,40.3,14.799,17167.967,,,,,,,,10.5,46.1,,,
64d29d73c7e1b733c930955d,BEL,Europe,Belgium,04/01/2020,171,1312.294,41.8,18.571,42658.576,,4569,,,,,0.2,25.1,31.4,447.755,,
64d29d73c7e1b733c930955e,BEL,Europe,Belgium,07/01/2020,3,5309.232,41.8,18.571,42658.576,,12874,,,,,0.2,25.1,31.4,17.416,,
64d29d73c7e1b733c930955f,BEL,Europe,Belgium,10/01/2020,10,10513.539,41.8,18.571,42658.576,,36716,,,,,0.2,25.1,31.4,66.318,,
64d29d73c7e1b733c9309560,BEL,Europe,Belgium,01/01/2021,75,55529.965,41.8,18.571,42658.576,,25324,980,978,21,,0.2,25.1,31.4,178.536,,
64d29d73c7e1b733c9309561,BEL,Europe,Belgium,04/01/2021,33,75548.028,41.8,18.571,42658.576,,64422,2108208,1514422,595269,,0.2,25.1,31.4,253.862,,
64d29d73c7e1b733c9309562,BEL,Europe,Belgium,07/01/2021,5,92537.845,41.8,18.571,42658.576,,56190,11236798,7361209,4148831,,0.2,25.1,31.4,23.507,,
64d29d73c7e1b733c9309563,BEL,Europe,Belgium,10/01/2021,7,106097.647,41.8,18.571,42658.576,,44820,16905434,8658708,8487009,154506,0.2,25.1,31.4,60.313,,
64d29d73c7e1b733c9309564,BEL,Europe,Belgium,01/01/2022,29,181264.41,41.8,18.571,42658.576,,66623,21732695,8942531,8832316,4386475,0.2,25.1,31.4,146.192,,
64d29d73c7e1b733c9309565,BEL,Europe,Belgium,04/01/2022,26,330964.352,41.8,18.571,42658.576,,38927,25297779,9243639,9143714,7340784,0.2,25.1,31.4,259.611,,
64d29d73c7e1b733c9309566,BEL,Europe,Belgium,07/01/2022,3,364799.939,41.8,18.571,42658.576,,,25700090,9255118,9158279,7717218,0.2,25.1,31.4,122.341,,
64d29d73c7e1b733c9309567,BEL,Europe,Belgium,10/01/2022,3,390705.996,41.8,18.571,42658.576,,,27681741,9260948,9163877,9687551,0.2,25.1,31.4,99.606,,
64d29d73c7e1b733c9309568,BEL,Europe,Belgium,01/01/2023,17,402014.238,41.8,18.571,42658.576,,,29589543,9264938,9167667,11587624,0.2,25.1,31.4,145.076,28083.102,
64d29d73c7e1b733c9309569,BEL,Europe,Belgium,04/01/2023,10,410066.281,41.8,18.571,42658.576,,,29630924,9266330,9168682,11626617,0.2,25.1,31.4,142.846,,
64d29d73c7e1b733c930956a,BEL,Europe,Belgium,07/01/2023,0,411962.313,41.8,18.571,42658.576,,,29635062,9266736,9169070,11629964,0.2,25.1,31.4,,,
64d29d73c7e1b733c930956b,BLZ,North America,Belize,04/01/2020,0,7.402,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c930956c,BLZ,North America,Belize,07/01/2020,0,59.218,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c930956d,BLZ,North America,Belize,10/01/2020,2,4794.157,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c930956e,BLZ,North America,Belize,01/01/2021,1,26460.392,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c930956f,BLZ,North America,Belize,04/01/2021,0,30724.058,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c9309570,BLZ,North America,Belize,07/01/2021,0,32636.293,25,3.853,7824.362,90.083,845,118989,87522,31467,,,,,,,
64d29d73c7e1b733c9309571,BLZ,North America,Belize,10/01/2021,1,50749.473,25,3.853,7824.362,90.083,1713,332360,196910,135450,,,,,,,
64d29d73c7e1b733c9309572,BLZ,North America,Belize,01/01/2022,1,80160.874,25,3.853,7824.362,90.083,1213,,,,,,,,,,
64d29d73c7e1b733c9309573,BLZ,North America,Belize,04/01/2022,0,141325.24,25,3.853,7824.362,90.083,628,468692,236326,209571,43592,,,,,,
64d29d73c7e1b733c9309574,BLZ,North America,Belize,07/01/2022,0,157407.75,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c9309575,BLZ,North America,Belize,10/01/2022,0,169821.237,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c9309576,BLZ,North America,Belize,01/01/2023,0,172584.724,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c9309577,BLZ,North America,Belize,04/01/2023,0,174647.47,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c9309578,BLZ,North America,Belize,07/01/2023,0,174647.47,25,3.853,7824.362,90.083,,,,,,,,,,,
64d29d73c7e1b733c9309579,BEN,Africa,Benin,04/01/2020,0,0.449,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c930957a,BEN,Africa,Benin,07/01/2020,0,89.793,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c930957b,BEN,Africa,Benin,10/01/2020,0,176.516,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c930957c,BEN,Africa,Benin,01/01/2021,0,243.468,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c930957d,BEN,Africa,Benin,04/01/2021,0,547.673,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c930957e,BEN,Africa,Benin,07/01/2021,0,614.026,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c930957f,BEN,Africa,Benin,10/01/2021,0,1789.129,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c9309580,BEN,Africa,Benin,01/01/2022,0,1875.553,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c9309581,BEN,Africa,Benin,04/01/2022,0,1991.708,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c9309582,BEN,Africa,Benin,07/01/2022,0,2038.214,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c9309583,BEN,Africa,Benin,10/01/2022,0,2080.602,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c9309584,BEN,Africa,Benin,01/01/2023,0,2095.88,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c9309585,BEN,Africa,Benin,04/01/2023,0,2097.977,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c9309586,BEN,Africa,Benin,07/01/2023,0,2097.977,18.8,3.244,2064.236,11.035,,,,,,49.6,0.6,12.3,,,
64d29d73c7e1b733c9309587,BMU,North America,Bermuda,04/01/2020,0,420.515,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c9309588,BMU,North America,Bermuda,07/01/2020,0,2273.895,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c9309589,BMU,North America,Bermuda,10/01/2020,0,2819.007,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c930958a,BMU,North America,Bermuda,01/01/2021,0,9407.074,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c930958b,BMU,North America,Bermuda,04/01/2021,0,18019.842,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c930958c,BMU,North America,Bermuda,07/01/2021,0,39154.609,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c930958d,BMU,North America,Bermuda,10/01/2021,10,81673.338,,,50669.315,,,87215,44190,43025,,,,,,,
64d29d73c7e1b733c930958e,BMU,North America,Bermuda,01/01/2022,4,99989.098,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c930958f,BMU,North America,Bermuda,04/01/2022,0,195150.062,,,50669.315,,,128243,48297,47015,32931,,,,,,
64d29d73c7e1b733c9309590,BMU,North America,Bermuda,07/01/2022,2,251717.102,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c9309591,BMU,North America,Bermuda,10/01/2022,0,282741.757,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c9309592,BMU,North America,Bermuda,01/01/2023,0,290030.682,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c9309593,BMU,North America,Bermuda,04/01/2023,0,293566.122,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c9309594,BMU,North America,Bermuda,07/01/2023,0,293737.443,,,50669.315,,,,,,,,,,,,
64d29d73c7e1b733c9309595,BTN,Asia,Bhutan,04/01/2020,0,5.112,28.6,4.885,8708.597,79.807,42,,,,,1.5,,,,,
64d29d73c7e1b733c9309596,BTN,Asia,Bhutan,07/01/2020,0,98.408,28.6,4.885,8708.597,79.807,196,,,,,1.5,,,,,
64d29d73c7e1b733c9309597,BTN,Asia,Bhutan,10/01/2020,0,360.403,28.6,4.885,8708.597,79.807,1007,,,,,1.5,,,,,
64d29d73c7e1b733c9309598,BTN,Asia,Bhutan,01/01/2021,0,880.56,28.6,4.885,8708.597,79.807,5363,,,,,1.5,,,,,
64d29d73c7e1b733c9309599,BTN,Asia,Bhutan,04/01/2021,0,1132.331,28.6,4.885,8708.597,79.807,4989,434837,434837,,,1.5,,,,,
64d29d73c7e1b733c930959a,BTN,Asia,Bhutan,07/01/2021,0,2688.966,28.6,4.885,8708.597,79.807,3027,,,,,1.5,,,,,
64d29d73c7e1b733c930959b,BTN,Asia,Bhutan,10/01/2021,0,3324.144,28.6,4.885,8708.597,79.807,1686,,,,,1.5,,,,,
64d29d73c7e1b733c930959c,BTN,Asia,Bhutan,01/01/2022,0,3399.548,28.6,4.885,8708.597,79.807,1508,,,,,1.5,,,,,
64d29d73c7e1b733c930959d,BTN,Asia,Bhutan,04/01/2022,1,37240.385,28.6,4.885,8708.597,79.807,,,,,,1.5,,,,,
64d29d73c7e1b733c930959e,BTN,Asia,Bhutan,07/01/2022,0,76409.311,28.6,4.885,8708.597,79.807,,,,,,1.5,,,,,
64d29d73c7e1b733c930959f,BTN,Asia,Bhutan,10/01/2022,0,79347.491,28.6,4.885,8708.597,79.807,,,,,,1.5,,,,,
64d29d73c7e1b733c93095a0,BTN,Asia,Bhutan,01/01/2023,0,79925.159,28.6,4.885,8708.597,79.807,,,,,,1.5,,,,,
64d29d73c7e1b733c93095a1,BTN,Asia,Bhutan,04/01/2023,0,80065.742,28.6,4.885,8708.597,79.807,,,,,,1.5,,,,,
64d29d73c7e1b733c93095a2,BTN,Asia,Bhutan,07/01/2023,0,80097.692,28.6,4.885,8708.597,79.807,,,,,,1.5,,,,,
64d29d73c7e1b733c93095a3,BOL,South America,Bolivia,04/01/2020,1,8.753,25.4,6.704,6885.829,25.383,64,,,,,7.1,,,,,
64d29d73c7e1b733c93095a4,BOL,South America,Bolivia,07/01/2020,57,2628.002,25.4,6.704,6885.829,25.383,1763,,,,,7.1,,,,,
64d29d73c7e1b733c93095a5,BOL,South America,Bolivia,10/01/2020,31,11014.377,25.4,6.704,6885.829,25.383,1318,,,,,7.1,,,,,
64d29d73c7e1b733c93095a6,BOL,South America,Bolivia,01/01/2021,14,12955.704,25.4,6.704,6885.829,25.383,2597,,,,,7.1,,,,,
